place,date,time,interviewer,id.individual,choice.card,version,Block,Sum,Sum.1,infmortality.1,reducedvis.1,morbidity.1,cost.1,infmortality.2,reducedvis.2,morbidity.2,cost.2,infmortality.3,reducedvis.3,morbidity.3,cost.3,infmortality.4,reducedvis.4,morbidity.4,cost.4,Q1.air.problem,Q2.affected,Q3.affected.winter,Q4a.ways.affected,Q4b.ways.affected,Q4c.ways.affected,Q4d.ways.affected,Q4e.ways.affected,Q4f.ways.affected,Q4g.text.ways.affected,Q.5.check.air,Q6.check.regular,Q7a.access.data,Q7b.access.data,Q7c.access.data,Q7d.access.data,Q7e.access.data,Q7f.access.data,Q7g.access.data,Q7h.text.access.data,Q8a.pollutant,Q8b.pollutant,Q8c.pollutant,Q8d.pollutant,Q8e.pollutant,Q8f.pollutant,Q8g.pollutant,Q8h.text.pollutant,Q9.comparison.air,Q10.satisfaction.govt,Q11.govt.action,Q11.text.govt.action,Q12.choice,Q13.bid1,Q13.response1,Q14.bid2,Q14.response2,Q15a.who,Q15b.who,Q15c.who,Q15d.who,Q15e.who,Q16a.la,Q16b.la,Q16c.la,Q16d.la,Q16e.la,Q16f.la,Q16g.la,Q16h.la,Q16i.la,Q16j.la,Q16k.la,Q16l.la,Q16m.la,Q16n.la,Q16o.la,Q17.gender.female,Q18.age,Q19.educ,Q20.occupation,Q21.residence,Q22.income,Q23.household,Q24.stay.southdelhi,PTAX,PNOMONEY,POTHER
JMI,43705,5:45pm,Asif,267,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,2,600,1,800,1,5,3,1,1,3,5,4,2,5,4,2,4,4,2,5,4,4,2,5,5,0,25,3,4,0,2,6,7,0,0,0
JMI,43705,5:45pm,Asif,267,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,3,600,1,800,1,5,3,1,1,3,5,4,2,5,4,2,4,4,2,5,4,4,2,5,5,0,25,3,4,0,2,6,7,0,0,0
JMI,43705,7:20pm,Asif,268,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,5,2,1,odd/even,4,400,0,200,0,3,1,2,2,4,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,26,3,4,0,2,5,4,0,0,1
JMI,43705,7:20pm,Asif,268,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,5,2,1,odd/even,4,400,0,200,0,3,1,2,2,4,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,26,3,4,0,2,5,4,0,0,1
JMI,43705,7:20pm,Asif,268,3,2.4,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,5,2,1,odd/even,4,400,0,200,0,3,1,2,2,4,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,26,3,4,0,2,5,4,0,0,1
JMI,43705,7:20pm,Asif,268,4,2.4,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,5,2,1,odd/even,4,400,0,200,0,3,1,2,2,4,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,26,3,4,0,2,5,4,0,0,1
JMI,43705,7:20pm,Asif,268,5,2.4,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,5,2,1,odd/even,4,400,0,200,0,3,1,2,2,4,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,26,3,4,0,2,5,4,0,0,1
JMI,43705,9pm,Asif,269,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,4,0,0,3,500,0,250,1,2,4,3,1,5,5,5,1,5,5,1,5,5,2,5,5,4,1,5,5,1,20,3,4,0,2,6,1,0,0,0
JMI,43705,9pm,Asif,269,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,4,0,0,3,500,0,250,1,2,4,3,1,5,5,5,1,5,5,1,5,5,2,5,5,4,1,5,5,1,20,3,4,0,2,6,1,0,0,0
JMI,43705,9pm,Asif,269,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,4,0,0,3,500,0,250,1,2,4,3,1,5,5,5,1,5,5,1,5,5,2,5,5,4,1,5,5,1,20,3,4,0,2,6,1,0,0,0
JMI,43705,9pm,Asif,269,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,4,0,0,2,500,0,250,1,2,4,3,1,5,5,5,1,5,5,1,5,5,2,5,5,4,1,5,5,1,20,3,4,0,2,6,1,0,0,0
JMI,43705,9pm,Asif,269,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,2,4,0,0,2,500,0,250,1,2,4,3,1,5,5,5,1,5,5,1,5,5,2,5,5,4,1,5,5,1,20,3,4,0,2,6,1,0,0,0
JMI,43705,8pm,Asif,270,1,2.5,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,4,1,ELECTRIC BUS,1,500,0,250,1,4,4,3,3,6,5,5,1,4,5,1,4,5,1,5,3,4,1,5,5,0,19,3,4,0,3,5,19,0,0,0
JMI,43705,8pm,Asif,270,2,2.5,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,4,1,ELECTRIC BUS,1,500,0,250,1,4,4,3,3,6,5,5,1,4,5,1,4,5,1,5,3,4,1,5,5,0,19,3,4,0,3,5,19,0,0,0
JMI,43705,8pm,Asif,270,3,2.5,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,4,1,ELECTRIC BUS,1,500,0,250,1,4,4,3,3,6,5,5,1,4,5,1,4,5,1,5,3,4,1,5,5,0,19,3,4,0,3,5,19,0,0,0
JMI,43705,8pm,Asif,270,4,2.5,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,4,1,ELECTRIC BUS,2,500,0,250,1,4,4,3,3,6,5,5,1,4,5,1,4,5,1,5,3,4,1,5,5,0,19,3,4,0,3,5,19,0,0,0
JMI,43705,8pm,Asif,270,5,2.5,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,4,1,ELECTRIC BUS,3,500,0,250,1,4,4,3,3,6,5,5,1,4,5,1,4,5,1,5,3,4,1,5,5,0,19,3,4,0,3,5,19,0,0,0
Okhla,43705,9am,Asif,271,1,1.6,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,1,1,0,0,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,odd/even,2,600,1,800,1,5,5,4,5,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,65,3,5,0,3,4,15,0,0,0
Okhla,43705,9am,Asif,271,2,1.6,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,1,0,0,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,odd/even,3,600,1,800,1,5,5,4,5,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,65,3,5,0,3,4,15,0,0,0
Okhla,43705,9am,Asif,271,3,1.6,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,1,0,0,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,odd/even,1,600,1,800,1,5,5,4,5,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,65,3,5,0,3,4,15,0,0,0
Okhla,43705,9am,Asif,271,4,1.6,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,1,0,0,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,odd/even,1,600,1,800,1,5,5,4,5,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,65,3,5,0,3,4,15,0,0,0
Okhla,43705,9am,Asif,271,5,1.6,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,1,1,0,0,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,1,odd/even,2,600,1,800,1,5,5,4,5,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,65,3,5,0,3,4,15,0,0,0
Okhla,43705,9:30am,Asif,272,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,2,600,0,300,1,5,5,5,5,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4,4,1,64,1,5,0,3,4,15,0,0,0
Okhla,43705,9:30am,Asif,272,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,1,600,0,300,1,5,5,5,5,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4,4,1,64,1,5,0,3,4,15,0,0,0
Okhla,43705,9:30am,Asif,272,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,1,600,0,300,1,5,5,5,5,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4,4,1,64,1,5,0,3,4,15,0,0,0
Okhla,43705,9:30am,Asif,272,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,2,600,0,300,1,5,5,5,5,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4,4,1,64,1,5,0,3,4,15,0,0,0
Okhla,43705,9:30am,Asif,272,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,3,600,0,300,1,5,5,5,5,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4,4,1,64,1,5,0,3,4,15,0,0,0
Okhla,43706,8am,Asif,273,1,2.3,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,"Throughing water, Plastic abn",2,300,1,600,1,4,4,5,3,3,4,5,1,4,5,2,5,4,1,4,4,4,2,5,5,1,38,3,5,0,3,3,38,0,0,0
Okhla,43706,8am,Asif,273,2,2.3,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,"Throughing water, Plastic abn",3,300,1,600,1,4,4,5,3,3,4,5,1,4,5,2,5,4,1,4,4,4,2,5,5,1,38,3,5,0,3,3,38,0,0,0
Okhla,43706,8am,Asif,273,3,2.3,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,"Throughing water, Plastic abn",1,300,1,600,1,4,4,5,3,3,4,5,1,4,5,2,5,4,1,4,4,4,2,5,5,1,38,3,5,0,3,3,38,0,0,0
Okhla,43706,8am,Asif,273,4,2.3,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,"Throughing water, Plastic abn",2,300,1,600,1,4,4,5,3,3,4,5,1,4,5,2,5,4,1,4,4,4,2,5,5,1,38,3,5,0,3,3,38,0,0,0
Okhla,43706,8am,Asif,273,5,2.3,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,"Throughing water, Plastic abn",1,300,1,600,1,4,4,5,3,3,4,5,1,4,5,2,5,4,1,4,4,4,2,5,5,1,38,3,5,0,3,3,38,0,0,0
Okhla,43706,7pm,Asif,274,1,1.3,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,5,4,1,odd/even,3,300,1,600,1,5,6,6,2,4,4,5,1,5,5,2,4,5,2,5,4,4,2,5,5,1,21,3,4,0,3,5,21,0,0,0
Okhla,43706,7pm,Asif,274,2,1.3,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,5,4,1,odd/even,3,300,1,600,1,5,6,6,2,4,4,5,1,5,5,2,4,5,2,5,4,4,2,5,5,1,21,3,4,0,3,5,21,0,0,0
Okhla,43706,7pm,Asif,274,3,1.3,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,5,4,1,odd/even,1,300,1,600,1,5,6,6,2,4,4,5,1,5,5,2,4,5,2,5,4,4,2,5,5,1,21,3,4,0,3,5,21,0,0,0
Okhla,43706,7pm,Asif,274,4,1.3,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,5,4,1,odd/even,1,300,1,600,1,5,6,6,2,4,4,5,1,5,5,2,4,5,2,5,4,4,2,5,5,1,21,3,4,0,3,5,21,0,0,0
Okhla,43706,7pm,Asif,274,5,1.3,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,5,4,1,odd/even,2,300,1,600,1,5,6,6,2,4,4,5,1,5,5,2,4,5,2,5,4,4,2,5,5,1,21,3,4,0,3,5,21,0,0,0
Okhla,43706,11am,Asif,275,1,2.5,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,2,500,1,700,1,5,4,4,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,5,5,1,60,2,5,0,3,9,15,0,0,0
Okhla,43706,11am,Asif,275,2,2.5,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,1,500,1,700,1,5,4,4,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,5,5,1,60,2,5,0,3,9,15,0,0,0
Okhla,43706,11am,Asif,275,3,2.5,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,1,500,1,700,1,5,4,4,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,5,5,1,60,2,5,0,3,9,15,0,0,0
Okhla,43706,11am,Asif,275,4,2.5,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,2,500,1,700,1,5,4,4,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,5,5,1,60,2,5,0,3,9,15,0,0,0
Okhla,43706,11am,Asif,275,5,2.5,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,3,500,1,700,1,5,4,4,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,5,5,1,60,2,5,0,3,9,15,0,0,0
Okhla,43706,6pm,Asif,276,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,,1,0,0,0,0,1,1,0,0,1,1,0,0,4,4,1,10 year ban & Highway applied),2,200,1,400,0,3,2,3,2,5,5,4,1,5,5,4,4,4,3,4,5,5,4,4,5,0,24,3,4,0,3,4,6,0,0,0
Okhla,43706,6pm,Asif,276,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,,1,0,0,0,0,1,1,0,0,1,1,0,0,4,4,1,11 year ban & Highway applied),1,200,1,400,0,3,2,3,2,5,5,4,1,5,5,4,4,4,3,4,5,5,4,4,5,0,24,3,4,0,3,4,6,0,0,0
Okhla,43706,6pm,Asif,276,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,,1,0,0,0,0,1,1,0,0,1,1,0,0,4,4,1,12 year ban & Highway applied),1,200,1,400,0,3,2,3,2,5,5,4,1,5,5,4,4,4,3,4,5,5,4,4,5,0,24,3,4,0,3,4,6,0,0,0
Okhla,43706,6pm,Asif,276,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,,1,0,0,0,0,1,1,0,0,1,1,0,0,4,4,1,13 year ban & Highway applied),2,200,1,400,0,3,2,3,2,5,5,4,1,5,5,4,4,4,3,4,5,5,4,4,5,0,24,3,4,0,3,4,6,0,0,0
Okhla,43706,6pm,Asif,276,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,0,,1,0,0,0,0,1,1,0,0,1,1,0,0,4,4,1,14 year ban & Highway applied),2,200,1,400,0,3,2,3,2,5,5,4,1,5,5,4,4,4,3,4,5,5,4,4,5,0,24,3,4,0,3,4,6,0,0,0
Okhla,43706,9am,Asif,277,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,600,0,300,1,4,4,5,2,3,4,4,2,4,5,2,5,4,2,4,4,4,2,5,5,1,53,2,5,0,3,4,10,0,0,0
Okhla,43706,9am,Asif,277,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,600,0,300,1,4,4,5,2,3,4,4,2,4,5,2,5,4,2,4,4,4,2,5,5,1,53,2,5,0,3,4,10,0,0,0
Okhla,43706,9am,Asif,277,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,600,0,300,1,4,4,5,2,3,4,4,2,4,5,2,5,4,2,4,4,4,2,5,5,1,53,2,5,0,3,4,10,0,0,0
Okhla,43706,9am,Asif,277,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,600,0,300,1,4,4,5,2,3,4,4,2,4,5,2,5,4,2,4,4,4,2,5,5,1,53,2,5,0,3,4,10,0,0,0
Okhla,43706,9am,Asif,277,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,3,600,0,300,1,4,4,5,2,3,4,4,2,4,5,2,5,4,2,4,4,4,2,5,5,1,53,2,5,0,3,4,10,0,0,0
Okhla,43706,10am,Asif,278,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,1,odd/even,3,400,0,200,1,5,5,5,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,1,56,1,5,0,2,5,13,0,0,0
Okhla,43706,10am,Asif,278,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,1,odd/even,3,400,0,200,1,5,5,5,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,1,56,1,5,0,2,5,13,0,0,0
Okhla,43706,10am,Asif,278,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,1,odd/even,1,400,0,200,1,5,5,5,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,1,56,1,5,0,2,5,13,0,0,0
Okhla,43706,10am,Asif,278,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,1,odd/even,1,400,0,200,1,5,5,5,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,1,56,1,5,0,2,5,13,0,0,0
Okhla,43706,10am,Asif,278,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,1,1,0,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,3,4,1,odd/even,1,400,0,200,1,5,5,5,3,3,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,1,56,1,5,0,2,5,13,0,0,0
Okhla,43706,8pm,Asif,279,1,1.2,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,cleaniing,3,200,1,400,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,20,1,4,0,2,5,13,0,0,0
Okhla,43706,8pm,Asif,279,2,1.2,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,cleaniing,3,200,1,400,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,20,1,4,0,2,5,13,0,0,0
Okhla,43706,8pm,Asif,279,3,1.2,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,cleaniing,2,200,1,400,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,20,1,4,0,2,5,13,0,0,0
Okhla,43706,8pm,Asif,279,4,1.2,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,cleaniing,1,200,1,400,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,20,1,4,0,2,5,13,0,0,0
Okhla,43706,8pm,Asif,279,5,1.2,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,cleaniing,2,200,1,400,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,20,1,4,0,2,5,13,0,0,0
Okhla,43706,7:30pm,Asif,280,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,1,1,0,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,5,3,0,0,1,400,1,650,1,6,6,6,6,6,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,1,20,3,4,0,2,6,20,0,0,0
Okhla,43706,7:30pm,Asif,280,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,1,0,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,5,3,0,0,3,400,1,650,1,6,6,6,6,6,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,1,20,3,4,0,2,6,20,0,0,0
